appid,name,release_date,developer,genres,price
691770,Eiyu*Senki – The World Conquest,2017-11-10,Tenco,Casual;Simulation;Strategy,23.79
691810,The Last Mission,2017-09-06,Blaiz Entertainment,Action;Adventure;Indie,0.79
691830,Avernum 3: Ruined World,2018-01-31,Spiderweb Software,Adventure;Indie;RPG;Strategy,14.99
691860,Watch Out,2017-09-01,Noctecraft Entertainment,Indie;Racing,1.59
691890,Machine Crisis (陨星危机),2017-12-07,跳跃网络,Action,3.99
691910,Fishing Maniacs (TD),2018-05-01,Adreamation Games Studio,Indie;Strategy;Early Access,0.79
691920,The Art Of Knuckle Sandwich,2017-08-17,Virtual Top,Action;Adventure;Casual;RPG,3.99
691930,MSI Electric City: Core Assault,2017-09-08,HyperBot Studio,Action;Adventure;Casual;Free to Play;Indie,0.0
691980,Fortune's Tavern - Remastered,2017-08-18,Trevor Jones,Indie;RPG;Simulation,4.79
691990,Cat's Lover,2017-08-30,Infinite Road Studio,Casual;Indie;Simulation,0.79
692030,Tennis World Tour,2018-06-12,Breakpoint,Sports,39.99
692090,Robin of Loxley the Legend of Sherwood,2017-10-28,Indie970,Indie,7.19
692100,Infliction,2018-10-17,Caustic Reality,Adventure;Indie,15.99
692110,ArchRobo - Robotic Annihilation,2017-09-01,Ameet Sharma,Action;Indie,2.09
692170,Virtual Robots - Robot programming simulator,2017-11-01,Michal Kuchárik,Indie;Simulation;Strategy,9.99
692180,Bad Shooter 2,2017-08-31,REgorion,Action;Casual;Indie,0.79
692190,Pixel Puzzle Picross,2017-08-28,Mouseless Media,Casual;Indie,4.99
692200,aMAZE Dark Times,2017-08-17,Blender Games,Casual;Indie,0.79
692260,Hard Era: The Fantasy Defence,2018-04-06,Siberian Digital,Adventure;Indie;RPG;Simulation;Strategy,3.19
692270,Over The Moonlight,2017-09-27,IronEqual,Adventure;Free to Play,0.0
692290,Hard Minus,2017-09-11,B52 Development Team,Action;Adventure;Indie,0.79
692310,REPULSE: Galactic Rivals,2017-11-13,IronEqual,Action;Casual;Indie;Sports,1.69
692360,Tales of Wedding Rings VR,2018-09-24,Square Enix,Casual,16.99
692530,Community Garden,2017-10-10,Somnium Space Ltd.,Indie;Massively Multiplayer;Simulation;Early Access,7.19
692590,DEFECTIVE,2017-09-05,VergeXGamer,Action;Adventure;Indie,2.8
692610,Two Escapes,2017-08-30,Whitefish Software,Action;Casual;Indie,1.59
692630,Beetlejuice: Bad as Can,2017-09-25,TAS Systems,Action;Adventure;Casual;Indie,7.19
692660,Invictus: In the Shadow of Olympus,2017-12-18,Quicksilver Software,Adventure;RPG;Strategy,7.19
692680,Don't Explode,2017-10-15,Bemoworld Studios,Action;Casual;Indie,0.79
692690,Dance Collider,2018-09-27,emergeWorlds,Action;Casual;Indie;Sports;Early Access,15.49
692710,AstronjumpBaby,2017-08-29,Absortalent Games,Action;Indie,0.79
692780,Olorun: Theocracy,2018-08-20,AJetBear Entertainment,Violent;Gore;Action;Adventure;Casual;Indie;RPG;Early Access,13.49
692790,春风 | Spring Breeze,2018-01-19,木子工坊,Adventure;Indie,0.79
692830,Fear Of Nightmares: Madness Descent,2017-09-11,Christoffer Ryrvall,Action;Adventure;Indie;Strategy,0.79
692840,Underworld Ascendant,2018-11-15,OtherSide Entertainment,Action;Adventure;Indie;RPG,24.99
692880,黃昏賢者 The Sage of Twilight,2018-05-08,Black Fox Pavilion,Casual;Indie,3.99
692920,XXZ,2017-09-29,L. Stotch,Sexual Content;Nudity;Casual;Free to Play;Indie;RPG,0.0
692930,DreadEye VR,2017-11-28,Digital Happiness,Violent;Gore;Action;Adventure;Indie,11.39
693030,Neo Angle,2017-10-20,Yan Sokalau;Dropout Games,Adventure;Casual;Indie,0.79
693090,Star Waker,2017-08-25,From The Bard,Action;Indie,3.99
693180,Slice of Life,2017-11-30,FurGoldGames,Adventure;Indie,3.99
693190,Survival driver 2: Heavy vehicles,2017-08-23,Tero Lunkka,Casual;Indie;Racing,0.79
693210,Grimtale Island,2017-09-03,Michael Schade,Adventure;Early Access,3.99
693240,Mahjong Challenge,2017-08-22,Mahjong Solitaire,Adventure;Casual;Indie;Sports,1.99
693250,Panda Run,2017-08-31,Jam,Adventure;Casual;Indie,0.79
693300,Unbalance,2017-09-20,Tvee Games,Casual;Indie,0.79
693310,Bomsy,2017-11-02,SUPERMEGAQUEST INC.,Action;Casual;Indie,2.89
693320,Chinomikon,2017-09-01,dimosha_92,Adventure;Indie;RPG,0.79
693330,Fake World VR,2017-08-25,@peoplepersonpro,Action;Adventure;Indie,0.0
693360,IronPower,2017-09-27,Duang Network,Violent;Action;Casual;Indie;Early Access,14.99
693380,Neckbeards: Basement Arena,2017-08-28,Soiree Games,Action;Casual;Indie,2.79
693400,Taking Valhalla VR,2017-10-31,AVA Gaming,Violent;Gore;Action;Adventure;Casual;Indie;RPG;Strategy,0.79
693430,The Simple Apocalypse,2017-09-22,Dreel,Violent;Gore;Action;Casual;Indie;Early Access,4.99
693440,CRYLINE,2017-08-31,Riviysky,Action;Adventure;Indie;Simulation,0.79
693450,Clad in Iron: Gulf of Mexico 1864,2017-09-05,Totem Games,Strategy,15.49
693500,Castle Demolition VR,2017-09-01,Tall James Games,Casual;Indie,0.79
693560,After Rain: Phoenix Rise,2017-12-15,DV8Games,Action;Adventure;Indie,5.19
693580,Goblins of Elderstone,2018-01-09,Lost Goblin,Indie;Simulation;Strategy;Early Access,15.49
693650,LOGistICAL: Italy,2017-08-22,Sacada,Casual;Indie;Strategy,6.99
693670,Molten Armor,2017-10-20,Brutal Muse Studio,Action;Indie;Strategy,7.19
693700,Prime Mover,2018-05-21,4Bit Games,Indie;Simulation,11.39
693750,Galactic Crew,2019-03-28,Benjamin Rommel Games,Action;Adventure;Casual;Indie;Simulation;Strategy,14.99
693790,Crypt Hunter,2017-09-14,Robot Games,Early Access,6.99
693810,Treasure At The Top,2017-09-15,ADB,Action;Adventure;Free to Play;Indie;Simulation;Strategy,0.0
693830,Containment Corps,2017-09-20,Nimbus Interactive,Action;Adventure;Indie;Early Access,0.0
693880,Trivia Vault: 1980's Trivia 2,2017-08-22,Ripknot Systems,Action;Casual;Indie;Simulation;Strategy,9.99
693890,Trivia Vault: Classic Rock Trivia 2,2017-08-23,Ripknot Systems,Casual;Indie;Simulation;Strategy,9.99
693950,カニマン VS メカモンキー,2017-10-27,AMG GAMES,Action,2.09
693960,Just Ride：Apparent Horizon 狂飙：极限视界,2018-07-27,Horus Games,Adventure;Indie;Racing;RPG;Simulation;Early Access,11.39
693990,STYLY,2017-09-28,"Psychic VR Lab Co., Ltd.",Design & Illustration;Early Access,0.0
694070,BadLands RoadTrip,2018-04-05,Obsessive Science Games,Action;Adventure;Indie;RPG,7.19
694090,Apex Construct,2018-03-20,Fast Travel Games,Action;Adventure,14.99
694130,My Free Zoo,2017-11-28,upjers,Casual;Free to Play;Simulation,0.0
694140,Undercity,2017-09-19,Glass Isle Entertainment,Action;Indie,4.79
694150,Abyssal Fall,2017-08-26,Blazing Stick,Action;Casual;Indie,0.79
694160,Guardians of Life VR,2017-09-25,Yeronimo Apps,Action;Adventure;Indie;Simulation;Early Access,3.99
694180,MobileZombie,2017-10-13,YIMING ZHANG,Adventure;Casual;Free to Play;Indie,0.0
694370,Space Pilgrim Academy: Year 1,2017-10-06,Pilgrim Adventures,Adventure;Indie,1.59
694420,Alimardan's Mischief,2017-08-24,RSK Entertainment,Adventure,4.79
694430,Alimardan Meets Merlin,2017-08-24,RSK Entertainment,Adventure,4.79
694440,Man of Law | Judge simulator,2017-12-22,Vitalii Holiev,Adventure;Casual;Indie;Simulation;Early Access,5.19
694470,Guitar Hardness,2017-09-13,Lonely Dev,Casual;Indie,0.79
694480,DEFENDERS OF THE FALLEN ISLAND,2017-12-14,Open World Interactive,Action;Indie;Strategy;Early Access,7.19
694490,Quad Hopping,2017-08-23,LillyWelland inc.,Adventure;Casual;Indie,0.79
694500,Army Men RTS,2017-12-20,Pandemic Studios,Action;Strategy,4.69
694520,His Chuunibyou Cannot Be Cured!,2018-03-22,Tamaya Kagiya,Casual,10.99
694550,Audio Forager,2018-03-02,Cabbibo,Casual;Free to Play;Indie;Simulation,0.0
694660,End of Days,2017-09-27,Life Art Studios,Early Access,7.19
694670,Charpi,2017-08-31,Piaj,Casual;Indie;Early Access,1.59
694720,notmycar,2019-04-05,NMC Studios,Action;Massively Multiplayer;Early Access,0.0
694730,Evil Park,2017-09-01,Mobsoftware,Violent;Gore;Indie,2.79
694760,Sweaty Palms,2017-11-06,Delattre & Harger,Action;Indie;Early Access,7.19
694790,The Botanist,2017-10-05,Jamo Games,Casual;Indie;Simulation,4.99
694830,Give It Up! Plus,2019-01-30,Invictus Games Ltd.,Casual;Indie,2.09
694870,All Contact Lost,2018-03-22,1st impact games,Action;Indie;Early Access,11.39
694930,Lost God,2018-02-07,Time Stop Interactive,Action;Adventure;Indie,11.39
694950,Oure,2017-11-14,Heavy Spectrum Limited,Adventure;Casual;Indie,14.99
694960,Zenethics Lab : Outbreak,2017-09-04,Gilles Schaeck,Action;Adventure;Indie;RPG,2.89
694980,Fjong,2017-09-11,VaragtP,Casual;Indie,1.69
695100,Smoke and Sacrifice,2018-05-31,Solar Sail Games Ltd,Adventure;Indie;RPG,15.99
695110,Twickles,2017-09-28,Neox Studios,Casual;Indie;Simulation,4.99
695290,The Golf Club™ 2019 featuring PGA TOUR,2018-08-28,HB Studios Multimedia Ltd.,Indie;Simulation;Sports;Strategy,44.99
695320,Jobous the alien R,2017-09-02,Veibyn,Action;Adventure;Indie,0.79
695360,Veritex,2018-03-15,Veritex Studios LLC,Action;Adventure;Indie;RPG;Early Access,0.0
695420,Hex: Origins,2017-09-23,Pretty Bat Games,Casual;Indie,1.69
695450,Kingdom of the Dragon,2018-02-01,Hook Echo Software,Action;Adventure;Indie;RPG,4.79
695460,Coffee Pixes,2017-11-07,Fuyu Games AB,Indie,0.79
695490,Operation Chromite 1950 VR,2018-02-04,eiNpictures,Action;Indie;Simulation,10.59
695510,Rena And Elin,2018-08-03,90s Studio,Action;Adventure;Indie;RPG,2.09
695560,Building Block Heroes,2017-10-03,Aggroblakh,Action;Casual;Indie,3.99
695590,Trials of the Illuminati: Cityscape Animated Jigsaws,2017-08-25,G. Malta,Casual;Indie;Simulation;Strategy,1.69
695600,This Grand Life,2018-04-17,Poking Water Games,Indie;RPG;Simulation,9.29
695630,新仙剑奇侠传 单机版(Chinese Paladin：Sword and Fairy),2017-10-11,SOFTSTAR TECHNOLOGY BEIJINGCOLTD,RPG,3.99
695650,猎人物语,2017-10-11,洋葱头科技,Action,1.69
695660,Saloon Showdown VR,2017-10-10,Matthew Peacock,Violent;Action;Indie;Early Access,2.09
695690,Ancient Siberia,2017-12-11,Valga Games Studio,Nudity;Violent;Indie;Massively Multiplayer;Early Access,3.99
695720,Matchville - Match 3 Puzzle,2018-11-19,Creobit,Adventure;Casual;Free to Play;Early Access,0.0
695760,Girls and Dungeons,2017-09-08,Nebelsoft,Sexual Content;Nudity;Adventure;RPG,1.99
695810,HORDE ATTACK,2017-09-15,Danil Kapylov,Action;Casual;Indie;Strategy;Early Access,5.99
695830,Captain Backwater,2017-09-12,Intermediaware,Casual;Indie;Strategy,0.79
695880,The Flying Turtle Jewel Quest,2017-08-25,Boogygames Studios,Adventure;Casual;Indie;Strategy,2.79
695910,The Relentless,2017-10-24,Brett Jackson,Action;Casual;Indie,3.99
695920,Super Seducer : How to Talk to Girls,2018-03-06,RLR Training Inc,Adventure;Casual;RPG;Simulation;Strategy,10.29
695940,Love Chronicles: The Sword and the Rose,2017-09-01,Vendel Games,Adventure;Casual,5.19
695950,European Mystery: The Face of Envy Collector's Edition,2017-09-05,Blam! Games,Adventure;Casual,7.19
695960,Awakening: The Goblin Kingdom Collector's Edition,2017-09-07,Boomzap Entertainment,Adventure;Casual,7.19
695970,Treadnauts,2018-08-17,Topstitch Games,Action;Casual;Indie,7.19
695980,Labyrinths of the World: Forbidden Muse Collector's Edition,2017-09-29,Domini Games,Adventure;Casual,7.19
695990,Dead Reckoning: Brassfield Manor Collector's Edition,2017-09-13,Eipix Entertainment,Adventure;Casual,7.19
696000,Witches' Legacy: The Dark Throne Collector's Edition,2017-09-15,EleFun Games,Adventure;Casual,7.19
696010,Otherworld: Shades of Fall Collector's Edition,2017-09-21,Boomzap Entertainment,Adventure;Casual,7.19
696020,Surface: Game of Gods Collector's Edition,2017-09-11,Elephant Games,Adventure;Casual,7.19
696040,Tactera,2017-12-22,E McNeill,Indie;Strategy,11.39
696060,Live,2017-10-12,empty assembly,Action;Indie,1.69
696110,Backgammon,2017-08-28,baKno Games,Casual;Indie;Simulation;Strategy,3.99
696140,No Heroes Here,2017-10-02,Mad Mimic,Action;Adventure;Casual;Indie;Simulation;Strategy,10.99
696160,Necromancer Accountant,2017-10-31,Artyom Laletin,Casual;Free to Play;Indie;Simulation;Strategy,0.0
696170,SENRAN KAGURA Peach Beach Splash,2018-03-07,Tamsoft,Action,24.99
696180,Bullet Witch,2018-04-25,"Marvelous, Inc.",Violent;Gore;Action,12.99
696190,Vacant,2017-08-19,H L Nunnelly,Adventure;Casual;Indie,1.99
696200,Mike Dies,2018-02-23,Psydra Games LLC,Violent;Gore;Action;Adventure;Indie,10.99
696250,Lost Shipwreck,2017-09-29,Blueplant Entertainment,Adventure;Indie;Simulation;Early Access,10.99
696310,The Ghost of Joe Papp,2017-11-30,Stegalosaurus Game Development,Adventure;Indie,4.79
696360,仙劍奇俠傳六 (Chinese Paladin：Sword and Fairy 6),2017-11-14,SOFTSTAR ENTERTAINMENT INC.,RPG,11.39
696370,BROKE PROTOCOL: Online City RPG,2017-08-26,Cylinder Studios,Action;Casual;Indie;Massively Multiplayer;RPG;Simulation;Early Access,3.99
696400,NeoBoom,2017-09-14,BJGameInd,Casual;Indie;Strategy,0.79
696410,Toy Generals,2018-04-19,Arjuna Games,Indie;Strategy;Early Access,8.49
696430,Progetto Ustica,2018-09-06,IV Productions;Game-S,Indie;Simulation,0.0
696460,Pixel Traffic: Circle Rush,2017-08-30,For Kids,Casual;Indie;Racing,1.69
696470,"House Dating VR: Cute Korean Girl, Sehyun",2017-10-24,Studio Thug Life,Indie;Simulation,11.39
696480,The Norwood Suite,2017-10-02,Cosmo D,Adventure;Casual;Indie,6.99
696490,TOTOBALL,2017-09-11,Artur Rezende,Casual;Indie;Sports,0.79
696500,Soldiers Of Freedom,2017-09-08,Bubel Studio,Action;Indie,14.99
696530,Lake Ridden,2018-05-10,Midnight Hub,Adventure;Indie,14.99
696540,60 Second Strike,2017-10-04,Amplecti Chao,Action;Indie,6.99
696560,Bouncing Duck Simulator,2017-09-08,Damien Sueur,Action;Casual;Indie;Simulation,3.99
696580,The Tower,2018-02-16,Headroom.one,Adventure;Indie,5.19
696590,XXZ: XXL,2017-09-29,L. Stotch,Sexual Content;Nudity;Casual;Indie;RPG,4.79
696650,BLACK DAY,2017-09-18,Helios Production,Indie;Early Access,11.39
696710,The Surprising Adventures of Munchausen,2017-09-26,Dikobraz Games,Adventure;Casual;Indie,5.99
696730,Deep Ones,2017-09-01,BURP! Games,Action;Adventure;Indie,1.99
696760,HoloLAB Champions,2018-07-10,Schell Games,Simulation,7.19
696810,EMPYRE: Lords of the Sea Gates,2017-10-04,Coin Operated Games,RPG,22.99
696840,PRESim,2018-02-17,Munigis,Indie;Simulation;Strategy,5.99
696860,900,2018-11-30,Barnaque,Action;Indie,1.59
696910,The Legend of the Dragonflame High School,2017-09-01,HUNTERS,Action,1.69
696930,Yatsumitsu Fists of Wrath,2017-08-25,Virtual Top,Action;Adventure;Casual;RPG,3.99
696940,DreamWorks Voltron VR Chronicles,2017-09-26,Digital Domain,Action;Adventure;Casual,7.19
696990,Fear For Freedom,2017-08-31,Grey Gods,Adventure;Casual;Free to Play;Indie,0.0
697000,YOU ARE KING,2017-09-19,GHSSJ,Action;Adventure;Casual;Indie;Simulation;Strategy,13.99
697130,The 9th Gate,2018-10-17,Spacepup Entertainment,Action;Indie;Simulation,4.79
697160,Pixel To The West,2018-02-08,yayapipi,Action;Adventure;Casual;Indie;RPG,3.99
697260,Dogcoin,2017-08-29,Primitive Studio,Adventure;Indie,0.79
697360,Rabbit BoBo,2018-12-20,Sailer,Adventure;Casual;Indie,0.79
697370,Linx Battle Arena,2018-01-29,Blueshift Media,Action;Casual;Indie,0.0
697450,Piatka,2017-09-15,iwangr,Strategy,0.79
697490,Space Wrangler,2017-09-29,Bad Panda Games,Adventure;Casual;Indie;Racing;Simulation;Early Access,0.79
697530,PARSE,2017-11-06,wHDinc.,Indie;Strategy,0.79
697550,It Lurks Below,2018-04-25,Graybeard Games,Action;Indie;RPG;Early Access,15.49
697580,Screamer,2017-08-31,Graffiti,Racing;Simulation;Sports,6.99
697600,Auto-Staccato,2018-01-01,Birch Log,Violent;Gore;Action;Casual;Indie;Early Access,7.19
697610,Idle Bouncer,2017-09-27,Upturn Games,Casual;Free to Play,0.0
697630,WARMA,2018-06-19,WARMA Corporation,Nudity;Violent;Gore;Action;Adventure;Indie;Massively Multiplayer;Racing;RPG;Simulation;Early Access,9.29
697650,The 25th Ward: The Silver Case / シルバー事件２５区,2018-03-13,GRASSHOPPER MANUFACTURE INC.;Active Gaming Media Inc.,Adventure,29.99
697660,Jump Gunners,2017-11-14,NerdRage Studios,Action;Indie,9.99
697680,Marblesared,2017-10-04,PCAndVR,Casual;Early Access,0.79
697710,Ophidian,2017-09-15,ManBeardGames,Casual;Indie,1.69
697730,Escape Fantasy,2017-09-22,Marcelo Villarreal,Action;Adventure;Casual;Indie,0.79
697800,One Night You're Crazy,2017-09-21,Chris Antoni,Action;Indie;Simulation,0.79
697850,FPS - Fun Puzzle Shooter,2017-11-17,Rafael Farias,Action;Adventure;Casual;Indie;Strategy,0.79
697870,Cruz Brothers,2018-03-19,DCF Studios,Action;Indie,7.19
697890,Empty Handed,2017-10-05,Stay Awake Games,Violent;Gore;Adventure;Indie;RPG,2.89
697910,Temple Raid VR,2017-10-26,"Space Wedgie, LLC",Adventure,9.29
697930,Brutal Runner,2017-10-13,ANV Team,Action;Indie,0.79
697950,Tank Wars: Anniversary Edition,2017-11-27,Stefan Fleischer,Action;Casual;Indie;Simulation;Strategy;Early Access,5.59
697960,Cute Monsters Battle Arena,2017-08-25,Play Spirit Limited,Casual;Indie;Strategy,0.0
697970,Pyramaze: The Game,2017-09-13,Impawsible Games,Action;Casual;Free to Play;Indie,0.0
698040,Legends of the Universe - Cosmic Bounty,2018-01-16,LunarCore Games,Action;Indie,1.69
698050,All Our Asias,2018-02-07,Sean Han Tani,Adventure;Indie,0.0
698100,Protagon VR,2017-08-24,Digital Eel,Casual;Indie,6.99
698110,Reficul VR,2018-05-09,Shaun Williams,Action;Adventure;Indie;Simulation,11.39
698160,DinosaurIsland,2017-09-03,LiangDeZhao,Violent;Action;Adventure;Indie,2.79
698260,Star Shelter,2018-10-23,Overflow,Action;Adventure;Indie;RPG;Simulation,10.99
698300,Find this!,2017-09-01,For Kids,Casual;Indie,1.69
698320,NanoScape,2017-09-14,SnowFlame,Action;Casual;Indie,1.59
698330,Z Runaway,2017-09-07,For Kids,Adventure;Casual;Indie;Racing,1.69
698410,Ski Hard: Lorsbruck 1978,2018-02-09,Odd Chamber,Action;Indie;Sports,6.19
698450,Midnight Quest,2018-05-17,Sergey Romanko,Adventure,2.89
698480,Hippo Sports,2017-09-28,Crenetic GmbH Studios,Casual;Sports,7.19
698500,Guppy,2017-11-21,ninjadodogames,Casual;Indie;Simulation,2.09
698520,A Writer And His Daughter,2017-11-02,Dimfrost,Adventure;Indie,1.69
698540,Dungeon Warfare 2,2018-07-06,Valsar,Indie;Strategy,11.39
698570,WackIt,2017-08-25,Ross Grambo;Scott Grambo,Action;Casual;Indie,0.79
698590,DemonsTier,2019-02-08,Daniel Fernandez Chavez,Action;Adventure;Indie;RPG,7.19
698610,Through Blocks,2017-10-08,NedoStudio,Adventure;Indie;Early Access,0.79
698620,Screamer 2,2017-09-15,Graffiti,Racing;Simulation;Sports,6.99
698640,Deep Sky Derelicts,2018-09-26,Snowhound Games,Indie;RPG;Strategy,15.49
698650,Neon the Ninja,2018-03-01,New 90's Games,Action;Adventure;Indie;Early Access,6.99
698710,Artania,2017-10-09,SmartHart Games,Adventure;Indie,2.09
698720,KILL THE EMOJI 😱,2017-09-08,DRUNKEN APES,Action;Adventure;Casual;Indie;Simulation,2.09
698740,Loot'N Shoot,2017-09-18,hishapes,Sexual Content;Violent;Gore;Action;Casual;Free to Play;Indie,0.0
698770,Watch Me Jump,2018-04-19,Jeremy Gable,Adventure;Indie;Sports,3.99
698780,Doki Doki Literature Club!,2017-10-06,Team Salvato,Casual;Free to Play;Indie,0.0
698790,PAPERVILLE PANIC VR,2018-09-19,Ultimerse,Action;Adventure;Casual;Indie;Simulation,10.29
698830,Puzzle Dating,2017-09-14,M. Hanka,Casual;Indie;Simulation,0.79
698870,Metaverse Keeper / 元能失控,2019-04-10,Sparks Games,Action;Adventure;Casual;Indie;RPG;Early Access,11.39
698880,Slash/Dots.,2017-09-06,NASPAPA GAMES,Action;Casual;Indie,1.69
698910,Cliffstone Manor,2017-10-16,Sprocket Crash Games,Adventure;Simulation,5.79
698950,Chaos and the White Robot,2017-09-15,ILIN DMITRY IGOREVICH,Action;Casual;Indie,0.79
698960,Battlemage Training,2018-01-17,Mikael Mattsson,Action;Indie;Early Access,2.79
698980,sWORD MASTER,2017-12-03,Studio 1983,Action;Adventure;Casual,2.09
699010,Unsettled,2017-11-22,Field of View CE,Adventure;Indie;Early Access,6.99
699040,Millidor,2018-03-16,Smart Online Games,Free to Play;Massively Multiplayer;Strategy;Early Access,0.0
699080,Jake's Love Story,2017-10-05,Mikołaj Spychał,Adventure;Casual;Indie;Simulation,2.09
699100,Megaton: Total Destruction,2017-10-13,TotalDistraction,Action;Casual;Strategy;Early Access,5.59
699150,Rex: Another Island,2017-10-18,shysaursoft,Action;Indie,1.99
699160,A Plot Story,2017-09-21,Shaman Games Studio,Casual,3.99
699170,Fell Seal: Arbiter's Mark,2018-08-16,6 Eyes Studio,Indie;RPG;Strategy;Early Access,23.99
699180,Human-powered spacecraft,2018-05-03,Shiv,Casual;Indie,0.79
699230,Birdcakes,2018-05-29,Green Lava Studios,Action;Indie,3.99
699240,Keyboard Killers,2017-09-21,Heaven Brotherhood,Action;Casual;Indie;Simulation,0.79
